timestamp [ms],sats,lat,lon,alt
3008277,12,32.943424,-106.913788,1390.4
3008387,12,32.943424,-106.913788,1390.4
3008497,12,32.943424,-106.913788,1390.4
3008607,12,32.943424,-106.913788,1390.4
3008717,12,32.943424,-106.913788,1390.4
3008827,12,32.943424,-106.913788,1390.5
3008937,12,32.943424,-106.913788,1390.5
3009047,12,32.943424,-106.913788,1390.5
3009157,12,32.943424,-106.913788,1390.5
3009267,12,32.943424,-106.913788,1390.5
3009487,12,32.943424,-106.913788,1390.5
3009597,12,32.943424,-106.913788,1390.5
3009707,12,32.943424,-106.913788,1390.5
3009817,12,32.943424,-106.913788,1390.4
3009927,12,32.943424,-106.913788,1390.4
3010037,12,32.943424,-106.91378,1390.4
3010147,12,32.943424,-106.91378,1390.5
3010257,12,32.943424,-106.91378,1390.6
3010367,12,32.943424,-106.91378,1390.7
3010477,12,32.943424,-106.91378,1390.7
3010587,12,32.943424,-106.91378,1390.7
3010697,12,32.943424,-106.91378,1390.7
3010807,12,32.943424,-106.91378,1390.7
3010917,12,32.943424,-106.91378,1390.6
3011027,12,32.943424,-106.91378,1390.6
3011137,12,32.943424,-106.913788,1390.5
3011247,12,32.943424,-106.913788,1390.5
3011357,12,32.943424,-106.913788,1390.4
3011467,12,32.943424,-106.913788,1390.3
3011577,12,32.943424,-106.913788,1390.3
3011687,12,32.943424,-106.913788,1390.2
3011797,12,32.943424,-106.913788,1390.1
3011907,12,32.943424,-106.913788,1390.1
3012017,12,32.943424,-106.913788,1390.1
3012127,12,32.943424,-106.913788,1390.1
3012237,12,32.943424,-106.913788,1390
3012347,12,32.943424,-106.913788,1390
3012457,12,32.943424,-106.913788,1390
3012567,12,32.943424,-106.913788,1390
3012677,12,32.943424,-106.913788,1390
3012787,12,32.943424,-106.913788,1390
3012897,12,32.943424,-106.913788,1390
3013007,12,32.943424,-106.913788,1390
3013117,12,32.943424,-106.913788,1389.9
3013227,12,32.943424,-106.913788,1389.9
3013447,12,32.943424,-106.913788,1389.9
3013557,12,32.943424,-106.913788,1389.9
3013667,12,32.943424,-106.913788,1389.9
3013777,12,32.943424,-106.913788,1389.9
3013887,12,32.943424,-106.913788,1389.9
3013997,12,32.943424,-106.913788,1389.9
3014217,12,32.943424,-106.913788,1389.9
3014327,12,32.943424,-106.913788,1389.9
3014437,12,32.943424,-106.913788,1389.9
3014657,12,32.943424,-106.913788,1389.9
3014767,12,32.943424,-106.913788,1389.9
3014877,12,32.943424,-106.913788,1389.9
3014987,12,32.943424,-106.913788,1389.9
3015097,12,32.943424,-106.913788,1389.9
3015207,12,32.943424,-106.913788,1389.9
3015317,12,32.943424,-106.913788,1389.9
3015427,12,32.943424,-106.913788,1389.9
3015537,12,32.943424,-106.913788,1389.9
3015647,12,32.943424,-106.913788,1389.9
3015867,12,32.943424,-106.913788,1389.9
3015977,12,32.943424,-106.913788,1389.8
3016087,12,32.943424,-106.913788,1389.8
3016197,12,32.943424,-106.913788,1389.8
3016307,12,32.943424,-106.913788,1389.8
3016527,12,32.943424,-106.913788,1389.8
3016747,12,32.943424,-106.913788,1389.8
3016857,12,32.943424,-106.913788,1389.8
3017077,12,32.943424,-106.913788,1389.8
3017187,12,32.943424,-106.913788,1389.8
3017297,12,32.943424,-106.913788,1389.8
3017407,12,32.943424,-106.913788,1389.8
3017517,12,32.943424,-106.913788,1389.8
3017627,12,32.943424,-106.913788,1389.8
3017737,12,32.943424,-106.913788,1389.8
3017847,12,32.943424,-106.913788,1389.8
3018067,12,32.943424,-106.913788,1389.8
3018177,12,32.943424,-106.913788,1389.8
3018287,12,32.943424,-106.913788,1389.8
3018397,12,32.943424,-106.913788,1389.8
3018507,12,32.943424,-106.913788,1389.8
3018617,12,32.943424,-106.913788,1389.8
3018837,12,32.943424,-106.913788,1389.8
3018947,12,32.943424,-106.913788,1389.8
3019057,12,32.943424,-106.913788,1389.7
3019167,12,32.943424,-106.913788,1389.7
3019277,12,32.943424,-106.913788,1389.6
3019387,12,32.943424,-106.913788,1389.6
3019497,12,32.943424,-106.913788,1389.6
3019607,12,32.943424,-106.913788,1389.6
3019717,12,32.943424,-106.913788,1389.6
3019827,12,32.943424,-106.913788,1389.5
3019937,12,32.943424,-106.913788,1389.5
3020047,12,32.943424,-106.913788,1389.5
3020157,12,32.943424,-106.913788,1389.5
3020377,12,32.943424,-106.913788,1389.5
3020487,12,32.943424,-106.913788,1389.5
3020597,12,32.943424,-106.913788,1389.5
3020707,12,32.943424,-106.913788,1389.5
3020817,12,32.943424,-106.913788,1389.5
3020927,12,32.943424,-106.913788,1389.5
3021037,12,32.943424,-106.913788,1389.5
3021147,12,32.943424,-106.913788,1389.5
3021367,12,32.943424,-106.913788,1389.5
3021477,12,32.943424,-106.913788,1389.5
3021587,12,32.943424,-106.913788,1389.5
3021697,12,32.943424,-106.913788,1389.5
3021807,12,32.943424,-106.913788,1389.5
3021917,12,32.943424,-106.913788,1389.5
3022027,12,32.943428,-106.913788,1389.5
3022137,12,32.943424,-106.913788,1389.5
3022247,12,32.943428,-106.913788,1389.5
3022357,12,32.943428,-106.913788,1389.5
3022467,12,32.943428,-106.913788,1389.5
3022577,12,32.943428,-106.913788,1389.5
3022687,12,32.943428,-106.913788,1389.5
3022797,12,32.943424,-106.913788,1389.4
3022907,12,32.943424,-106.913788,1389.4
3023017,12,32.943424,-106.913788,1389.4
3023127,12,32.943424,-106.913788,1389.4
3023237,12,32.943424,-106.913788,1389.3
3023347,12,32.943424,-106.913788,1389.3
3023457,12,32.943424,-106.913788,1389.3
3023677,12,32.943424,-106.913788,1389.3
3023787,12,32.943424,-106.913788,1389.3
3023897,12,32.943424,-106.913788,1389.2
3024007,12,32.943424,-106.913788,1389.2
3024117,12,32.943424,-106.913788,1389.2
3024227,12,32.943424,-106.913788,1389.2
3024337,12,32.943424,-106.913788,1389.3
3024447,12,32.943428,-106.913788,1389.9
3024557,12,32.943428,-106.913788,1391.4
3024667,12,32.943428,-106.91378,1394
3024777,12,32.943428,-106.91378,1397.4
3024887,12,32.943432,-106.91378,1401.7
3024997,12,32.943432,-106.91378,1406.3
3025107,12,32.943432,-106.91378,1411.8
3025217,12,32.943436,-106.913788,1418.1
3025327,12,32.943439,-106.913803,1425.5
3025437,12,32.943443,-106.913811,1434.6
3025547,12,32.943447,-106.913826,1454.7
3025657,12,32.943451,-106.913834,1465.2
3025767,12,32.943455,-106.913849,1476.3
3025877,12,32.943462,-106.913864,1488.5
3025987,12,32.943474,-106.913887,1501.8
3026097,12,32.943481,-106.913902,1515.4
3026207,12,32.943493,-106.913925,1529.5
3026317,12,32.943501,-106.91394,1544.6
3026427,12,32.943512,-106.913963,1560.8
3026647,11,32.94355,-106.914032,1594.6
3026757,11,32.943565,-106.914055,1630.5
3026867,12,32.943581,-106.914078,1649.9
3026977,12,32.943596,-106.914108,1670
3027087,12,32.943611,-106.914131,1690.3
3027197,12,32.943626,-106.914154,1711.3
3027307,12,32.943642,-106.914185,1732.9
3027417,12,32.943661,-106.914215,1755.1
3027527,11,32.943676,-106.914238,1777.9
3027637,11,32.943695,-106.914268,1801.1
3027747,11,32.943729,-106.91433,1824.7
3027857,12,32.943748,-106.91436,1873.1
3027967,11,32.943768,-106.914398,1897.9
3028077,11,32.943787,-106.914429,1923.3
3028187,10,32.943806,-106.914467,1949.4
3028297,10,32.943825,-106.914497,1975.9
3028407,10,32.943848,-106.914536,2002.8
3028517,10,32.943871,-106.914574,2029.8
3028627,10,32.943893,-106.914604,2056.8
3028737,10,32.943916,-106.914642,2083.7
3028847,10,32.943935,-106.91468,2110.8
3028957,10,32.943958,-106.914719,2137.8
3029067,10,32.944,-106.914795,2164.8
3029177,11,32.944023,-106.914833,2218.8999
3029287,11,32.944046,-106.914871,2245.8999
3029397,11,32.944065,-106.914909,2272.8
3029507,11,32.944088,-106.914948,2299.7
3029617,11,32.944111,-106.914986,2326.3999
3029727,11,32.944134,-106.915024,2353
3029837,11,32.944153,-106.915062,2379.5
3029947,11,32.944172,-106.915092,2406.5
3030057,11,32.944195,-106.915123,2433.2
3030167,10,32.944214,-106.915161,2459.8
3030277,9,32.944233,-106.915192,2485.7
3030387,8,32.944286,-106.915253,2535.7
3030497,7,32.944313,-106.915283,2560.8
3030607,7,32.944344,-106.915321,2586.1001
3030717,7,32.94437,-106.915359,2611.1001
3030827,7,32.944401,-106.915398,2636.3
3030937,7,32.944431,-106.915436,2661.7
3031047,7,32.944462,-106.915482,2687.6001
3031157,6,32.944492,-106.91552,2713.3999
3031267,6,32.944519,-106.91555,2738.8
3031377,6,32.944553,-106.915588,2764.1001
3031487,6,32.944614,-106.915657,2789.2
3031597,5,32.944645,-106.915695,2814.3
3031707,4,32.944675,-106.915726,2864.5
3031817,4,32.944706,-106.915764,2889.7
3031927,4,32.94474,-106.915794,2914.8
3032037,4,32.944771,-106.915833,2940.5
3032147,3,32.944805,-106.915863,2965.7
3032257,3,32.944836,-106.915901,2990.8999
3032367,0,32.944836,-106.915901,2990.8999
3032477,0,32.944836,-106.915901,2990.8999
3032587,0,32.944836,-106.915901,2990.8999
3032697,0,32.944836,-106.915901,2990.8999
3032807,0,32.944836,-106.915901,2990.8999
3032917,0,32.944836,-106.915901,2990.8999
3033027,0,32.944836,-106.915901,2990.8999
3033137,0,32.944836,-106.915901,2990.8999
3033247,0,32.944836,-106.915901,2990.8999
3033357,0,32.944836,-106.915901,2990.8999
3033467,0,32.944836,-106.915901,2990.8999
3033577,0,32.944836,-106.915901,2990.8999
3033687,0,32.944836,-106.915901,2990.8999
3033797,0,32.944836,-106.915901,2990.8999
3033907,0,32.944836,-106.915901,2990.8999
3034017,0,32.944836,-106.915901,2990.8999
3034127,0,32.944836,-106.915901,2990.8999
3034237,0,32.944836,-106.915901,2990.8999
3034347,0,32.944836,-106.915901,2990.8999
3034457,0,32.944836,-106.915901,2990.8999
3034567,0,32.944836,-106.915901,2990.8999
3034677,3,32.945713,-106.917076,3595
3034787,3,32.945835,-106.917366,3620.5
3034897,3,32.945923,-106.917595,3646.5
3035007,3,32.946007,-106.91777,3673.8
3035117,0,32.946007,-106.91777,3673.8
3035227,0,32.946133,-106.917999,3727.3
3035337,0,32.946133,-106.917999,3727.3
3035447,0,32.946133,-106.917999,3727.3
3035557,4,32.946133,-106.917999,3727.3
3035667,3,32.947227,-106.917763,3846.5
3035777,0,32.947227,-106.917763,3846.5
3035887,3,32.947502,-106.917824,3895.3
3035997,4,32.947502,-106.917824,3895.3
3036107,4,32.947502,-106.917824,3895.3
3036217,4,32.947502,-106.917824,3895.3
3036327,4,32.947502,-106.917824,3895.3
3036437,4,32.947502,-106.917824,3895.3
3036547,4,32.947502,-106.917824,3895.3
3036657,4,32.947502,-106.917824,3895.3
3036767,4,32.947502,-106.917824,3895.3
3036877,3,32.947502,-106.917824,3895.3
3036987,4,32.947502,-106.917824,3895.3
3037097,3,32.947502,-106.917824,3895.3
3037207,3,32.947502,-106.917824,3895.3
3037317,3,32.947502,-106.917824,3895.3
3037427,0,32.947502,-106.917824,3895.3
3037537,0,32.947502,-106.917824,3895.3
3037647,0,32.947502,-106.917824,3895.3
3037757,0,32.947502,-106.917824,3895.3
3037867,0,32.947502,-106.917824,3895.3
3037977,0,32.947502,-106.917824,3895.3
3038087,0,32.947502,-106.917824,3895.3
3038197,0,32.947502,-106.917824,3895.3
3038307,0,32.947502,-106.917824,3895.3
3038417,0,32.947502,-106.917824,3895.3
3038527,3,32.947502,-106.917824,3895.3
3038637,3,32.947502,-106.917824,3895.3
3038747,3,32.947502,-106.917824,3895.3
3038857,3,32.947502,-106.917824,3895.3
3038967,0,32.947502,-106.917824,3895.3
3039077,0,32.947502,-106.917824,3895.3
3039187,0,32.947502,-106.917824,3895.3
3039297,0,32.947502,-106.917824,3895.3
3039407,0,32.947502,-106.917824,3895.3
3039517,0,32.947502,-106.917824,3895.3
3039627,0,32.947502,-106.917824,3895.3
3039737,0,32.947502,-106.917824,3895.3
3039847,0,32.947502,-106.917824,3895.3
3039957,0,32.947502,-106.917824,3895.3
3040067,1,32.947502,-106.917824,3895.3
3040287,0,32.947502,-106.917824,3895.3
3040397,0,32.947502,-106.917824,3895.3
3040507,0,32.947502,-106.917824,3895.3
3040617,0,32.947502,-106.917824,3895.3
3040727,0,32.947502,-106.917824,3895.3
3040837,0,32.947502,-106.917824,3895.3
3040947,0,32.947502,-106.917824,3895.3
3041057,0,32.947502,-106.917824,3895.3
3041167,0,32.947502,-106.917824,3895.3
3041277,0,32.947502,-106.917824,3895.3
3041387,0,32.947502,-106.917824,3895.3
3041497,0,32.947502,-106.917824,3895.3
3041607,0,32.947502,-106.917824,3895.3
3041717,0,32.947502,-106.917824,3895.3
3041827,0,32.947502,-106.917824,3895.3
3041937,0,32.947502,-106.917824,3895.3
3042047,0,32.947502,-106.917824,3895.3
3042157,0,32.947502,-106.917824,3895.3
3042267,0,32.947502,-106.917824,3895.3
3042377,0,32.947502,-106.917824,3895.3
3042487,0,32.947502,-106.917824,3895.3
3042597,0,32.947502,-106.917824,3895.3
3042707,0,32.947502,-106.917824,3895.3
3042817,0,32.947502,-106.917824,3895.3
3042927,0,32.947502,-106.917824,3895.3
3043037,0,32.947502,-106.917824,3895.3
3043147,0,32.947502,-106.917824,3895.3
3043257,3,32.947502,-106.917824,3895.3
3043367,3,32.947502,-106.917824,3895.3
3043477,0,32.947502,-106.917824,3895.3
3043697,0,32.947502,-106.917824,3895.3
3043807,0,32.947502,-106.917824,3895.3
3043917,0,32.947502,-106.917824,3895.3
3044027,0,32.947502,-106.917824,3895.3
3044137,0,32.947502,-106.917824,3895.3
3044247,0,32.947502,-106.917824,3895.3
3044357,0,32.947502,-106.917824,3895.3
3044467,0,32.947502,-106.917824,3895.3
3044577,0,32.947502,-106.917824,3895.3
3044797,0,32.947502,-106.917824,3895.3
3044907,0,32.947502,-106.917824,3895.3
3045017,0,32.947502,-106.917824,3895.3
3045127,0,32.947502,-106.917824,3895.3
3045237,0,32.947502,-106.917824,3895.3
3045347,0,32.947502,-106.917824,3895.3
3045457,0,32.947502,-106.917824,3895.3
3045567,0,32.947502,-106.917824,3895.3
3045677,0,32.947502,-106.917824,3895.3
3045787,0,32.947502,-106.917824,3895.3
3045897,0,32.947502,-106.917824,3895.3
3046117,0,32.947502,-106.917824,3895.3
3046227,0,32.947502,-106.917824,3895.3
3046337,0,32.947502,-106.917824,3895.3
3046447,0,32.947502,-106.917824,3895.3
3046557,0,32.947502,-106.917824,3895.3
3046667,0,32.947502,-106.917824,3895.3
3046777,0,32.947502,-106.917824,3895.3
3046887,0,32.947502,-106.917824,3895.3
3046997,0,32.947502,-106.917824,3895.3
3047107,0,32.947502,-106.917824,3895.3
3047217,0,32.947502,-106.917824,3895.3
3047327,0,32.947502,-106.917824,3895.3
3047437,0,32.947502,-106.917824,3895.3
3047547,0,32.947502,-106.917824,3895.3
3047657,0,32.947502,-106.917824,3895.3
3047767,0,32.947502,-106.917824,3895.3
3047877,0,32.947502,-106.917824,3895.3
3048097,0,32.947502,-106.917824,3895.3
3048207,0,32.947502,-106.917824,3895.3
3048317,0,32.947502,-106.917824,3895.3
3048427,0,32.947502,-106.917824,3895.3
3048537,0,32.947502,-106.917824,3895.3
3048647,0,32.947502,-106.917824,3895.3
3048757,0,32.947502,-106.917824,3895.3
3048867,0,32.947502,-106.917824,3895.3
3048977,0,32.947502,-106.917824,3895.3
3049087,0,32.947502,-106.917824,3895.3
3049197,0,32.947502,-106.917824,3895.3
3049307,0,32.947502,-106.917824,3895.3
3049417,0,32.947502,-106.917824,3895.3
3049527,0,32.947502,-106.917824,3895.3
3049637,0,32.947502,-106.917824,3895.3
3049747,0,32.947502,-106.917824,3895.3
3049857,0,32.947502,-106.917824,3895.3
3049967,0,32.947502,-106.917824,3895.3
3050077,0,32.947502,-106.917824,3895.3
3050187,0,32.947502,-106.917824,3895.3
3050297,0,32.947502,-106.917824,3895.3
3050407,0,32.947502,-106.917824,3895.3
3050517,0,32.947502,-106.917824,3895.3
3050627,0,32.947502,-106.917824,3895.3
3050737,0,32.947502,-106.917824,3895.3
3050847,0,32.947502,-106.917824,3895.3
3050957,0,32.947502,-106.917824,3895.3
3051067,0,32.947502,-106.917824,3895.3
3051177,0,32.947502,-106.917824,3895.3
3051287,0,32.947502,-106.917824,3895.3
3051397,0,32.947502,-106.917824,3895.3
3051507,0,32.947502,-106.917824,3895.3
3051617,0,32.947502,-106.917824,3895.3
3051727,0,32.947502,-106.917824,3895.3
3051837,0,32.947502,-106.917824,3895.3
3052057,0,32.947502,-106.917824,3895.3
3052167,0,32.947502,-106.917824,3895.3
3052277,0,32.947502,-106.917824,3895.3
3052387,0,32.947502,-106.917824,3895.3
3052497,0,32.947502,-106.917824,3895.3
3052607,0,32.947502,-106.917824,3895.3
3052717,0,32.947502,-106.917824,3895.3
3052827,0,32.947502,-106.917824,3895.3
3052937,0,32.947502,-106.917824,3895.3
3053047,0,32.947502,-106.917824,3895.3
3053157,0,32.947502,-106.917824,3895.3
3053267,0,32.947502,-106.917824,3895.3
3053377,0,32.947502,-106.917824,3895.3
3053487,0,32.947502,-106.917824,3895.3
3053597,0,32.947502,-106.917824,3895.3
3053707,0,32.947502,-106.917824,3895.3
3053817,0,32.947502,-106.917824,3895.3
3053927,0,32.947502,-106.917824,3895.3
3054037,0,32.947502,-106.917824,3895.3
3054147,0,32.947502,-106.917824,3895.3
3054257,0,32.947502,-106.917824,3895.3
3054367,0,32.947502,-106.917824,3895.3
3054477,0,32.947502,-106.917824,3895.3
3054587,0,32.947502,-106.917824,3895.3
3054697,0,32.947502,-106.917824,3895.3
3054807,0,32.947502,-106.917824,3895.3
3054917,0,32.947502,-106.917824,3895.3
3055027,0,32.947502,-106.917824,3895.3
3055137,0,32.947502,-106.917824,3895.3
3055247,0,32.947502,-106.917824,3895.3
3055357,0,32.947502,-106.917824,3895.3
3055467,0,32.947502,-106.917824,3895.3
3055687,0,32.947502,-106.917824,3895.3
3055797,0,32.947502,-106.917824,3895.3
3055907,0,32.947502,-106.917824,3895.3
3056017,0,32.947502,-106.917824,3895.3
3056127,0,32.947502,-106.917824,3895.3
3056237,0,32.947502,-106.917824,3895.3
3056347,0,32.947502,-106.917824,3895.3
3056457,0,32.947502,-106.917824,3895.3
3056567,0,32.947502,-106.917824,3895.3
3056787,0,32.947502,-106.917824,3895.3
3056897,0,32.947502,-106.917824,3895.3
3057007,0,32.947502,-106.917824,3895.3
3057117,0,32.947502,-106.917824,3895.3
3057227,0,32.947502,-106.917824,3895.3
3057337,0,32.947502,-106.917824,3895.3
3057447,0,32.947502,-106.917824,3895.3
3057557,0,32.947502,-106.917824,3895.3
3057667,0,32.947502,-106.917824,3895.3
3057777,0,32.947502,-106.917824,3895.3
3057997,0,32.947502,-106.917824,3895.3
3058107,0,32.947502,-106.917824,3895.3
3058217,0,32.947502,-106.917824,3895.3
3058327,0,32.947502,-106.917824,3895.3
3058437,0,32.947502,-106.917824,3895.3
3058547,0,32.947502,-106.917824,3895.3
3058767,0,32.947502,-106.917824,3895.3
3058877,0,32.947502,-106.917824,3895.3
3058987,0,32.947502,-106.917824,3895.3
3059097,0,32.947502,-106.917824,3895.3
3059207,0,32.947502,-106.917824,3895.3
3059317,0,32.947502,-106.917824,3895.3
3059427,0,32.947502,-106.917824,3895.3
3059537,0,32.947502,-106.917824,3895.3
3059647,0,32.947502,-106.917824,3895.3
3059757,0,32.947502,-106.917824,3895.3
3059867,0,32.947502,-106.917824,3895.3
3059977,0,32.947502,-106.917824,3895.3
3060087,0,32.947502,-106.917824,3895.3
3060197,0,32.947502,-106.917824,3895.3
3060307,0,32.947502,-106.917824,3895.3
3060417,0,32.947502,-106.917824,3895.3
3060527,0,32.947502,-106.917824,3895.3
3060637,0,32.947502,-106.917824,3895.3
3060747,0,32.947502,-106.917824,3895.3
3060857,0,32.947502,-106.917824,3895.3
3060967,0,32.947502,-106.917824,3895.3
3061077,0,32.947502,-106.917824,3895.3
3061187,0,32.947502,-106.917824,3895.3
3061297,0,32.947502,-106.917824,3895.3
3061407,0,32.947502,-106.917824,3895.3
3061517,0,32.947502,-106.917824,3895.3
3061627,0,32.947502,-106.917824,3895.3
3061737,0,32.947502,-106.917824,3895.3
1239,0,0,0,0
3061847,0,32.947502,-106.917824,3895.3
3061957,0,32.947502,-106.917824,3895.3
3062067,0,32.947502,-106.917824,3895.3
3062177,0,32.947502,-106.917824,3895.3
3062287,0,32.947502,-106.917824,3895.3
3062397,0,32.947502,-106.917824,3895.3
3062507,0,32.947502,-106.917824,3895.3
3062617,0,32.947502,-106.917824,3895.3
3062727,0,32.947502,-106.917824,3895.3
2077,0,0,0,0
3062837,0,32.947502,-106.917824,3895.3
3062947,0,32.947502,-106.917824,3895.3
3063057,0,32.947502,-106.917824,3895.3
3063167,0,32.947502,-106.917824,3895.3
3063277,0,32.947502,-106.917824,3895.3
2947,0,0,0,0
3063387,0,32.947502,-106.917824,3895.3
3063497,0,32.947502,-106.917824,3895.3
3063607,0,32.947502,-106.917824,3895.3
3063717,0,32.947502,-106.917824,3895.3
3063827,0,32.947502,-106.917824,3895.3
3063937,0,32.947502,-106.917824,3895.3
3064047,0,32.947502,-106.917824,3895.3
3064267,0,32.947502,-106.917824,3895.3
3632,0,0,0,0
3064377,0,32.947502,-106.917824,3895.3
3064487,0,32.947502,-106.917824,3895.3
3064597,0,32.947502,-106.917824,3895.3
3064707,0,32.947502,-106.917824,3895.3
3064817,0,32.947502,-106.917824,3895.3
3064927,0,32.947502,-106.917824,3895.3
3065037,0,32.947502,-106.917824,3895.3
3065147,0,32.947502,-106.917824,3895.3
3065257,0,32.947502,-106.917824,3895.3
3065367,0,32.947502,-106.917824,3895.3
3065477,0,32.947502,-106.917824,3895.3
3065587,0,32.947502,-106.917824,3895.3